Id,SalePrice
2080,126515.42715423857
2081,117610.69991555365
2082,113699.22701886238
2083,134971.53566282234
2084,109521.95189547373
2085,111487.97187686485
2086,157987.94716649927
2087,135871.87209500067
2088,100557.01789273537
2089,87233.77825036777
2090,135441.30138392717
2091,86065.77509205257
2092,129307.97590597252
2093,114593.59341536844
2094,122232.23183683532
2095,138988.24008933138
2096,94234.96112250294
2097,96085.33180007413
2098,140035.1885447222
2099,68486.14414218615
2100,81693.19356131622
2101,108268.5744226252
2102,132130.66014044103
2103,101012.07584205548
2104,125889.26597850358
2105,116318.26627973285
2106,67581.48667402542
2107,185885.56957736396
2108,118690.00147175079
2109,110345.95812504597
2110,120999.25182151176
2111,157714.45913997898
2112,120009.18611363016
2113,120177.83274227937
2114,124769.70981516971
2115,151140.03649570848
2116,128616.58613996256
2117,140774.7755770681
2118,119834.05993620493
2119,115534.78081206004
2120,129042.02808176851
2121,97913.79788101159
2122,93832.32453772363
2123,107330.76654878317
2124,168161.75042331018
2125,124729.07293378984
2126,133697.8505613493
2127,153431.04345846624
2128,121631.73106987299
2129,114565.35702411161
2130,129294.00939835119
2131,186530.5412120649
2132,119878.56486885554
2133,126482.43022884609
2134,128466.55158137936
2135,112676.80570325244
2136,62823.062528672046
2137,117183.48756744878
2138,131730.64580789756
2139,157935.90777242376
2140,141558.41619288994
2141,164445.40086921028
2142,111236.87491782328
2143,137818.0990010115
2144,103103.4498691677
2145,141515.7437056299
2146,173928.1762422967
2147,138419.6105351592
2148,152059.97358148935
2149,144431.7805254533
2150,230011.0804784222
2151,124837.99406149484
2152,142137.98936881305
2153,183869.4275223053
2154,102527.48450018893
2155,146596.02697835834
2156,255914.78264027106
2157,238875.62852223206
2158,226118.58481075775
2159,208886.68876439182
2160,192838.3922743244
2161,261402.71685854223
2162,428529.7679480011
2163,358334.20591325057
2164,243129.02115228522
2165,192443.8015172184
2166,161294.1159014596
2167,213896.64223508898
2168,187972.733860873
2169,186466.35767983244
2170,202776.37815071532
2171,158950.47120021255
2172,144667.50988982347
2173,200337.8976621121
2174,227334.40656820516
2175,315527.91136832844
2176,295473.0431261361
2177,240294.55610868149
2178,221031.5291624944
2179,138063.90991105547
2180,224472.70762959088
2181,189095.85337366394
2182,221784.35145516513
2183,189388.10433394092
2184,124980.08187162387
2185,124798.15443319216
2186,167869.43127735207
2187,167245.26057226726
2188,167714.70799594966
2189,300221.6014106686
2190,82583.39399090658
2191,82290.3093646253
2192,77966.9985779579
2193,105353.67840220238
2194,116827.71139738552
2195,92308.69138116167
2196,99259.07838731009
2197,115159.64295013751
2198,157791.40909704394
2199,214080.19955265766
2200,132140.4228464317
2201,127830.02238416615
2202,200682.64870285708
2203,115525.23317473975
2204,142601.1186298211
2205,103450.24237851871
2206,133721.38278906932
2207,201213.44347000384
2208,258407.87200388295
2209,186058.5081786861
2210,138162.98429521278
2211,138112.31038441736
2212,130015.43797307937
2213,100021.8911186936
2214,130554.40788911653
2215,108265.5208573968
2216,127279.52790565904
2217,72585.8445497385
2218,87590.00123077226
2219,94514.36955550186
2220,87951.61840804935
2221,249945.0059709345
2222,228278.83141680696
2223,277559.42320350383
2224,237457.37501164933
2225,139311.3053866304
2226,176032.139704114
2227,202104.65473051305
2228,263102.97650835203
2229,236817.23956508905
2230,150707.20999277692
2231,208099.3275588284
2232,192937.86503766364
2233,172931.50758992505
2234,243480.79842447734
2235,200023.76459145418
2236,253047.51212726175
2237,299316.67097172025
2238,234166.4678245851
2239,117009.77424075267
2240,154345.19620856285
2241,134018.05697767404
2242,118073.50625774908
2243,130716.8408254486
2244,108999.47866008294
2245,105572.94932320349
2246,136589.46787792174
2247,134472.9701230708
2248,127020.50456989017
2249,124653.63518564326
2250,133876.00826200502
2251,96844.91150908194
2252,175239.17339022068
2253,168627.25852183078
2254,180707.44561163438
2255,207719.70801082774
2256,181128.1496410396
2257,217114.85780652094
2258,170281.52048476672
2259,176000.91193002136
2260,159287.39750017005
2261,192554.4700020583
2262,196916.7716118517
2263,337626.70911747176
2264,490364.0220586255
2265,150675.69364782513
2266,245221.12904954987
2267,294804.01665673294
2268,407721.7459539107
2269,171464.35363443856
2270,199440.61889711872
2271,224154.53201261855
2272,219436.32413137492
2273,164370.30248820767
2274,182615.6256794721
2275,166644.90953962467
2276,185362.85539957669
2277,199654.92049704917
2278,163522.60024930403
2279,118676.29009590331
2280,108355.88602552768
2281,164681.87674950968
2282,179196.59663495168
2283,119058.87701096019
2284,119489.59505665542
2285,145174.04406257218
2286,124633.40734300889
2287,320459.0223096518
2288,254765.39690768917
2289,325840.48580645636
2290,380813.8493107274
2291,298158.1274823827
2292,430369.42495340935
2293,405044.4476687948
2294,341248.17265234684
2295,450796.5433692417
2296,239774.2045483137
2297,312028.62212916976
2298,297568.43127103016
2299,333163.43899853074
2300,294627.36384358804
2301,281907.3066198127
2302,245834.3596241467
2303,243833.62833918395
2304,241854.53270687236
2305,180507.5940470949
2306,180092.55997081904
2307,186127.65893708594
2308,213183.39067329292
2309,253302.02076584948
2310,199530.62537121415
2311,199780.5441713845
2312,180371.9894250929
2313,181970.45739216564
2314,181783.5833316525
2315,183216.11277869352
2316,215633.70392543395
2317,182812.40028347864
2318,173600.14210196843
2319,189930.38788713852
2320,194380.0953798105
2321,254749.59165927864
2322,198003.7144620478
2323,184873.46714123225
2324,207378.22078387038
2325,216896.74963556987
2326,194190.85275268217
2327,214511.9822561048
2328,225580.59691251474
2329,201161.23521159161
2330,194187.67272854282
2331,331327.0307221211
2332,372347.8898965558
2333,326689.3340993481
2334,248039.38354982343
2335,273169.6213237048
2336,288944.6996027375
2337,193129.20963926488
2338,275119.4609853537
2339,229083.88414574278
2340,356758.8050498774
2341,220437.2052784586
2342,240705.22395020412
2343,231396.8521575231
2344,229867.12251336948
2345,243653.67850357792
2346,206545.21549050667
2347,184886.60273748403
2348,228944.0492279914
2349,164460.9402607995
2350,285388.80888777453
2351,222295.1333795453
2352,245564.29856712327
2353,240137.61202826962
2354,134505.7441649607
2355,147980.5632631439
2356,157980.71790433946
2357,196401.9120082105
2358,180322.91613775393
2359,137073.1297053085
2360,122873.89582319923
2361,149852.53807734643
2362,263450.66144005477
2363,139929.43689326482
2364,191261.01466425692
2365,222095.6269665086
2366,186095.8721840072
2367,207482.25481572066
2368,193927.93567986708
2369,201361.29433381683
2370,175593.22359463378
2371,152247.8800587162
2372,184512.98356682304
2373,296289.15691819234
2374,314781.3410248857
2375,232749.09701237633
2376,270165.0296477543
2377,310366.9381586005
2378,159262.79266498587
2379,208319.0669825619
2380,144674.84108040892
2381,164072.89471533883
2382,233499.29262248575
2383,208211.79124359947
2384,246579.94295089273
2385,178819.42330868702
2386,128845.73943294317
2387,130877.27351578407
2388,117591.10765915469
2389,122226.21459145422
2390,143786.8642841465
2391,136230.42809376906
2392,112079.45772099632
2393,175608.27585164979
2394,131827.71452251996
2395,211682.11502193403
2396,143227.33125305592
2397,221427.11254026857
2398,133337.57758162645
2399,66232.0967577686
2400,71106.02163861663
2401,126124.39713087202
2402,132086.4483256233
2403,145730.07743744
2404,141067.12460908786
2405,155395.05807295296
2406,151097.61463870242
2407,122539.407739544
2408,153562.39576457118
2409,117809.26103332013
2410,188187.48939386316
2411,111988.32574899054
2412,138564.51014837937
2413,118845.30522944755
2414,145536.99063652978
2415,127395.90450426491
2416,128317.95791569745
2417,130351.61808282528
2418,138279.91266141753
2419,107938.18839736872
2420,125982.2964929207
2421,104766.67982034631
2422,102480.45091933472
2423,99255.14724514309
2424,166193.97271335445
2425,211779.33914405236
2426,129607.55823084108
2427,106769.21155986695
2428,188957.96296823112
2429,114185.59132760648
2430,136196.29354120532
2431,109960.5626375888
2432,136938.0240209332
2433,137026.90395942196
2434,127872.96531459726
2435,143288.7442955903
2436,111294.30783012597
2437,107779.46818332617
2438,120433.95116789103
2439,117736.06400340557
2440,127692.87343581236
2441,105849.33927812328
2442,109033.23956689914
2443,135786.85571372233
2444,121453.51869361286
2445,87719.48900992364
2446,125227.32509109435
2447,195276.36766152605
2448,138405.42541910597
2449,117214.9830054351
2450,149780.59675978002
2451,122115.01231159773
2452,180743.55347612547
2453,98721.01588023826
2454,120676.63030665665
2455,133224.86003962645
2456,123019.68438627639
2457,127473.27354784278
2458,128562.02931413031
2459,106772.65512016354
2460,150484.71731477967
2461,128171.5899320042
2462,130737.28725255857
2463,123069.24923215812
2464,161045.14193489
2465,129856.43771050512
2466,111229.84220309881
2467,166523.1774939031
2468,95071.67094184298
2469,87549.42848450884
2470,184085.5384510136
2471,239824.58131072365
2472,150749.91828791396
2473,110907.2448375677
2474,83289.117158101
2475,237986.19302011686
2476,102039.91759110447
2477,101467.89158035093
2478,152634.6475193498
2479,110921.50790976037
2480,152755.84226907475
2481,115126.60300973814
2482,121801.59991951467
2483,106228.33028381658
2484,128465.01299655226
2485,130780.22054452039
2486,142787.73414684323
2487,157757.86100783022
2488,177955.37634184823
2489,161347.6666801564
2490,149242.99585569318
2491,109220.71777656717
2492,187377.31077146885
2493,152102.63713706954
2494,145675.2919202669
2495,95969.64058837584
2496,237167.0463265939
2497,140635.4588937813
2498,107696.57475765175
2499,101765.91275065705
2500,118416.2397506148
2501,129548.64925009829
2502,146706.92839718054
2503,96583.00449657145
2504,156743.44589784255
2505,228784.80688177253
2506,264262.23066048545
2507,285813.0994272943
2508,265293.8360443357
2509,221394.49613294678
2510,231716.13576722026
2511,184167.8770898255
2512,201707.35542422772
2513,223966.93184185078
2514,260919.09904040312
2515,140137.484485578
2516,185817.7505375985
2517,148892.3240148474
2518,149999.2316824575
2519,215545.2971002802
2520,221043.75078839355
2521,189228.99154599445
2522,227241.52744138738
2523,121026.3275101442
2524,134718.75857013464
2525,145221.12505759572
2526,133959.39081465552
2527,119615.91675508517
2528,126807.71582820764
2529,139078.07467655098
2530,137622.4867544107
2531,251355.45475151908
2532,230046.7880954956
2533,202197.01785334828
2534,225306.81883109105
2535,282931.64386026165
2536,251555.58433773642
2537,230646.59306294555
2538,188686.8049715399
2539,199388.40436012493
2540,181571.32103663875
2541,200781.78776142193
2542,155668.91535408577
2543,121224.56344829997
2544,113016.6977593664
2545,137955.36399979636
2546,136846.8781570204
2547,163199.70067629448
2548,164653.15482151485
2549,165443.49704353884
2550,749810.3512430155
2551,144468.6832389012
2552,135362.85299687643
2553,76724.00456480517
2554,101295.72726718489
2555,136656.4498975302
2556,100203.53764732694
2557,113381.84101969883
2558,132468.86525142455
2559,106480.3758607706
2560,146067.01571123223
2561,150047.77076941732
2562,123028.94687624284
2563,140507.04076541867
2564,203780.3888751646
2565,143276.20721232102
2566,121897.88879157114
2567,108070.35284468507
2568,197948.94851311276
2569,203621.49858889796
2570,138287.2088562941
2571,161741.44085599424
2572,170821.201238924
2573,201548.1974014184
2574,245026.36974947902
2575,133496.1109146178
2576,121759.77926855716
2577,124617.8278752705
2578,101151.5981354798
2579,68988.02238721773
2580,96070.99567568091
2581,123229.94682810985
2582,132405.10381067664
2583,250492.4879710184
2584,179317.95137874337
2585,186244.7170126061
2586,227092.3412957282
2587,216739.0448079417
2588,140629.62282535387
2589,155097.01671083452
2590,212814.8444671038
2591,226636.68185702854
2592,206223.37615226457
2593,214823.7531081536
2594,198663.85433154233
2595,201701.3568951332
2596,286503.4471217093
2597,182053.82511590284
2598,279538.37951351097
2599,346153.1854793708
2600,102294.65069582486
2601,148420.30356867486
2602,90386.0241441888
2603,93794.23291236597
2604,87647.6462136417
2605,89193.51935917142
2606,136639.4439838634
2607,229734.85595289466
2608,221295.2499444156
2609,179512.25435546195
2610,105672.8465865088
2611,108202.69977168688
2612,163599.1551185501
2613,136244.88570048072
2614,126803.53205578835
2615,155128.48568580335
2616,162233.14731300963
2617,170477.5387702269
2618,180026.5936222968
2619,197927.0902408973
2620,199305.60370231813
2621,179737.94583223967
2622,189881.5898340164
2623,240387.9686533439
2624,311729.36404544424
2625,250882.88355158974
2626,191499.39419263965
2627,172340.0311452144
2628,404754.7418572504
2629,446242.8095880183
2630,340416.07672387944
2631,433214.270124188
2632,355069.1576432374
2633,265338.3976203994
2634,398615.07562801545
2635,160712.86233967368
2636,200971.05219843343
2637,174605.70538264693
2638,246600.67561301828
2639,188285.92911548982
2640,156454.1116852372
2641,107693.82827461943
2642,177237.33014826992
2643,124935.54911873749
2644,134427.77850343692
2645,121928.6531121966
2646,108878.22907251182
2647,119166.55206929432
2648,152951.4876779498
2649,157686.14538402145
2650,153082.2756089603
2651,148919.1428617119
2652,387984.33331013547
2653,248076.68452170267
2654,228713.62061820587
2655,352341.773272694
2656,301922.61715400766
2657,304413.4425096099
2658,254388.7225029823
2659,296680.63143178326
2660,328499.3922482452
2661,309808.96739457396
2662,308578.9304917551
2663,294459.7258659027
2664,249871.79731624163
2665,312156.1919583039
2666,256160.68658237503
2667,182336.98986522452
2668,193474.35930784506
2669,171709.55664264978
2670,281084.7430827521
2671,194438.33240642707
2672,202273.83750392197
2673,201962.3186223941
2674,213642.783840883
2675,167975.49771280223
2676,205498.91799696733
2677,199778.13269686274
2678,263865.9962521991
2679,278979.91472402035
2680,284678.1357048474
2681,367095.88626131316
2682,307689.6900436627
2683,511867.8141026064
2684,302888.5804301721
2685,330174.5631223834
2686,246632.30277959336
2687,306933.8638319368
2688,220512.38044239956
2689,201573.97792702576
2690,398686.0051894969
2691,178843.47824012788
2692,132294.34021295814
2693,193327.1354861216
2694,137162.31134926406
2695,198672.12841493517
2696,190048.7903301848
2697,180613.6192559246
2698,203984.58733993207
2699,163636.43075730104
2700,144490.3321678082
2701,159334.36798987648
2702,123869.82902949913
2703,158177.11054221183
2704,148594.96265515458
2705,110797.16860248441
2706,113180.19495586703
2707,132414.88516223308
2708,118847.30345300793
2709,102380.16131660677
2710,121759.92558103996
2711,176102.41812192817
2712,366653.64094335085
2713,169325.78698173436
2714,158884.10627929048
2715,146585.21540255434
2716,148701.26474116702
2717,178044.85475614466
2718,220984.86652444678
2719,132027.44006058347
2720,206080.7373250571
2721,135065.23503104202
2722,165997.62337534307
2723,170612.2154914717
2724,120195.77761613834
2725,123457.54674567317
2726,129277.18667613606
2727,178400.47876167946
2728,181505.7320586419
2729,147384.70749153238
2730,133923.33851854142
2731,135764.9597902445
2732,118719.50344546192
2733,173495.76876305448
